,Дата,FIRAL2200,FIRC0953,FIRC0954,FIRC0958,FIRC0959,FIRC0960,FIRC0961,FIRC0962,FIRC0964,FIRC0989,FIRCAL0956,FIRCAL0957,FIRCAL0963,FIRCAL0973,PIRAH0736,PIRAH0736-1,TIR0286,TIR0287,TIR0288,TIR0289,TIR0291,TIR0292,TIR0293,TIR0373,TIR0376,TIR0383,TIR0384,TIR0385,TIR0388,TIR0390,TIR0392,TIR0656,TIR0660,TIR0661,TIR0680,TIR9302,TIRC0274,TIRC2409-1,TIRC2403,FIRC2454,FIRC2455,FIRC2456,FIRC2457,TIRC2411,FIRC2458,FIRC2459,FIRC2460,FIRC2461,"Фракционный состав
Начало кипения (°С)
фр. 150-250"
930,2020-11-23 04:00:00,485.68475341796875,56.36541748046875,40.41368865966797,7.738597869873047,-12.303277015686035,234.5500946044922,469.8932800292969,14.1030855178833,69.06692504882812,120.05988311767578,179.05372619628906,334.0484313964844,66.96646118164062,122.03889465332031,1.1005163192749023,1.101524829864502,109.35447692871094,140.31190490722656,174.90582275390625,180.2423095703125,248.322265625,252.48590087890625,336.1221923828125,106.87065887451172,86.02235412597656,208.22572326660156,154.24082946777344,300.8756408691406,53.69419479370117,134.62750244140625,234.9647674560547,152.35121154785156,300.46533203125,175.5712432861328,65.2541275024414,51.554073333740234,112.96829986572266,Comm Fail,362.6252136230469,96.41876983642578,97.54544830322266,106.78890228271484,99.3985366821289,362.40240478515625,100.4586181640625,104.37468719482422,98.17816162109375,96.97425842285156,139.0
931,2020-11-23 10:00:00,485.7789001464844,58.891414642333984,40.6304931640625,7.6790571212768555,-12.199319839477539,234.8340301513672,468.75262451171875,14.021060943603516,69.0871353149414,120.65535736083984,179.083740234375,334.474609375,66.7887191772461,121.94479370117188,1.1185306310653687,1.1390101909637451,109.58415985107422,141.26434326171875,175.38137817382812,180.1400604248047,248.03521728515625,251.73451232910156,336.6069030761719,107.2333755493164,86.53529357910156,208.6112060546875,154.63844299316406,300.8250427246094,54.028663635253906,135.63751220703125,234.5238800048828,152.5823974609375,299.27618408203125,175.0542755126953,65.83491516113281,51.363285064697266,113.21688079833984,Comm Fail,363.4912109375,96.50408935546875,97.09991455078125,106.85831451416016,99.39395141601562,363.1179504394531,100.48129272460938,104.34774017333984,98.21529388427734,96.97515106201172,140.0
932,2020-11-23 16:00:00,483.64434814453125,62.04849624633789,42.44127655029297,7.682547092437744,-12.13566780090332,234.9457244873047,470.0238037109375,13.91938591003418,69.0008773803711,121.99693298339844,180.06358337402344,335.13555908203125,67.15419006347656,121.83492279052734,1.0988558530807495,1.105627417564392,109.15647888183594,141.42762756347656,175.20486450195312,179.4036865234375,247.37184143066406,251.30340576171875,336.38226318359375,106.99613189697266,85.97933959960938,207.84164428710938,154.48043823242188,300.5291748046875,51.50335693359375,136.19825744628906,233.77708435058594,152.73837280273438,299.23931884765625,174.6100616455078,61.71382522583008,49.76024627685547,113.1415786743164,Comm Fail,363.1612854003906,96.42778015136719,96.6112060546875,106.8029556274414,99.72679901123047,362.7935791015625,100.37788391113281,104.26355743408203,98.39120483398438,97.04925537109375,139.0
933,2020-11-23 22:00:00,479.6116027832031,62.092742919921875,40.74858856201172,7.701925754547119,-12.13566780090332,234.11898803710938,470.1986389160156,14.538984298706055,70.01678466796875,120.6739501953125,179.07553100585938,336.5372314453125,66.05557250976562,123.42951965332031,1.1042436361312866,1.107968807220459,109.25936889648438,141.83782958984375,175.92373657226562,180.20486450195312,248.38710021972656,252.3489227294922,336.7262878417969,108.60555267333984,86.40740203857422,209.1693572998047,155.15939331054688,301.39007568359375,51.51578903198242,136.49708557128906,234.5561065673828,152.65199279785156,300.424072265625,175.64889526367188,61.22041702270508,49.8791618347168,112.83625793457031,Comm Fail,363.4225158691406,96.19883728027344,97.27672576904297,106.98517608642578,99.65975189208984,362.85675048828125,100.22078704833984,104.1993179321289,98.14677429199219,96.98296356201172,139.0
934,2020-11-24 04:00:00,477.03375244140625,64.44567108154297,43.471595764160156,7.711114883422852,-11.814044952392578,234.58705139160156,469.7001037597656,14.88634204864502,70.0859603881836,121.1912841796875,178.91270446777344,336.537353515625,66.90855407714844,124.09428405761719,1.0832666158676147,1.087754726409912,109.27153015136719,142.5122833251953,176.4759063720703,180.60958862304688,247.07785034179688,251.22877502441406,336.0322570800781,108.71626281738281,86.20648193359375,208.9327392578125,155.77667236328125,299.9134521484375,46.87968444824219,137.2692108154297,233.3452606201172,152.38818359375,299.3102722167969,175.65281677246094,60.20328140258789,45.33871078491211,113.05298614501953,Comm Fail,362.6907653808594,96.3697280883789,97.20147705078125,107.02934265136719,99.68270874023438,362.86688232421875,100.41688537597656,104.21441650390625,98.3812026977539,97.01483154296875,140.0
935,2020-11-24 10:00:00,477.25335693359375,55.48204040527344,41.167537689208984,7.702174186706543,-11.965726852416992,234.40219116210938,469.5141296386719,15.177433013916016,70.0125503540039,121.64102172851562,179.06167602539062,336.537841796875,66.82759857177734,125.3377456665039,1.099754810333252,1.1033262014389038,108.62136840820312,140.31663513183594,176.261474609375,180.8744659423828,249.97030639648438,253.80105590820312,337.1238098144531,108.36685943603516,86.01673889160156,208.57394409179688,154.4131317138672,302.927978515625,47.88705825805664,135.450927734375,236.42489624023438,152.24594116210938,302.486328125,176.48565673828125,63.199501037597656,46.304847717285156,113.23880004882812,Comm Fail,363.0752258300781,96.59178924560547,97.18302154541016,106.43900299072266,99.3926773071289,363.1581115722656,100.33109283447266,104.27896881103516,98.37313079833984,97.11931610107422,140.0
936,2020-11-24 16:00:00,481.0926818847656,56.145042419433594,42.120880126953125,7.670312881469727,-12.1305513381958,235.26951599121094,468.73382568359375,14.561140060424805,69.9698486328125,121.31871795654297,180.06471252441406,337.14678955078125,66.93594360351562,123.06602478027344,1.0981261730194092,1.099215030670166,108.77555847167969,140.45896911621094,175.63308715820312,180.48695373535156,249.36756896972656,253.1803436279297,335.8768615722656,108.4347915649414,86.15331268310547,208.77151489257812,154.4613037109375,301.8792724609375,47.91259765625,135.5740509033203,235.73745727539062,152.07264709472656,301.97442626953125,175.66317749023438,65.53388977050781,46.39615249633789,113.14205169677734,Comm Fail,361.6705017089844,96.71202850341797,96.93655395507812,107.08564758300781,99.42313385009766,363.265625,99.81491088867188,103.8770980834961,99.09945678710938,97.28343200683594,135.0
937,2020-11-24 22:00:00,482.0638122558594,55.79256057739258,41.73991775512695,7.6829094886779785,-12.754010200500488,235.37896728515625,469.9178771972656,14.528875350952148,70.01595306396484,120.89949798583984,179.17420959472656,336.95654296875,66.92262268066406,122.91854095458984,1.0941588878631592,1.0918354988098145,108.1348876953125,140.2761688232422,175.40513610839844,180.4363250732422,249.69923400878906,253.7430877685547,336.3414306640625,109.82576751708984,85.95947265625,209.1356201171875,154.2060546875,302.42437744140625,47.61610412597656,135.23350524902344,236.46961975097656,152.14013671875,301.8935546875,175.99295043945312,71.22978973388672,46.09929275512695,112.89920806884766,Comm Fail,363.230712890625,96.58939361572266,97.3199462890625,106.74732208251953,99.6126708984375,362.9754638671875,99.92002868652344,104.2910385131836,98.84552001953125,97.01924896240234,138.0
938,2020-11-25 04:00:00,481.09136962890625,58.4791259765625,40.892337799072266,7.698707580566406,-12.491000175476074,233.7915802001953,469.5541687011719,14.883641242980957,69.98656463623047,120.93248748779297,179.17025756835938,337.2730712890625,66.90847778320312,122.98172760009766,1.106942057609558,1.1064398288726807,108.71905517578125,141.36744689941406,175.87106323242188,181.01095581054688,249.5892791748047,253.5088653564453,336.95758056640625,111.80880737304688,86.27582550048828,209.61944580078125,154.9580535888672,302.472900390625,47.97079086303711,135.95053100585938,236.15786743164062,152.53623962402344,301.8465881347656,176.2091827392578,76.40190124511719,46.60335922241211,113.1666259765625,Comm Fail,363.3764343261719,96.70476531982422,96.7921371459961,106.6282958984375,99.46308898925781,363.77203369140625,99.63763427734375,104.21979522705078,99.0056381225586,97.03446960449219,138.0
939,2020-11-25 10:00:00,490.4556579589844,58.95012283325195,39.70939636230469,7.683041572570801,-12.206684112548828,235.69406127929688,469.6663818359375,14.537739753723145,68.0001220703125,120.40361022949219,179.5200958251953,340.1399230957031,66.9548568725586,120.74786376953125,1.1013298034667969,1.1066055297851562,108.70801544189453,141.455078125,176.18743896484375,180.21221923828125,247.9033203125,251.67391967773438,335.9017333984375,113.42365264892578,86.13748931884766,209.130126953125,155.1497344970703,299.9886169433594,47.949989318847656,136.56884765625,234.39755249023438,153.62734985351562,299.4872741699219,175.5244140625,65.6105728149414,46.7652702331543,112.90027618408203,Comm Fail,362.1972351074219,96.90455627441406,97.76277160644531,106.8938217163086,99.95137023925781,362.1023254394531,100.18887329101562,104.83726501464844,99.27935791015625,97.14767456054688,140.0
